episode,average_score,best_score,average_q_value
707,0.0,0.0,0.116920575
708,0.0,0.0,0.117186636
709,0.0,0.0,0.11690666
710,0.0,0.0,0.1152443
711,0.0,0.0,0.11471841
712,0.0,0.0,0.11600832
713,0.0,0.0,0.11596178
714,0.0,0.0,0.11556296
715,0.0,0.0,0.114836395
716,0.0,0.0,0.11393343
717,0.0,0.0,0.114136286
718,0.0,0.0,0.11370701
719,0.0,0.0,0.1142567
720,0.0,0.0,0.11729213
721,0.0,0.0,0.11792715
722,0.0,0.0,0.119082816
723,0.0,0.0,0.11751067
724,0.0,0.0,0.11959915
725,0.0,0.0,0.119020864
726,0.0,0.0,0.11804101
727,0.0,0.0,0.11739889
728,0.0,0.0,0.11717072
729,0.0,0.0,0.11690818
730,0.0,0.0,0.1166488
731,0.0,0.0,0.117334515
732,0.0,0.0,0.11875456
733,0.0,0.0,0.11908579
734,0.0,0.0,0.119038425
735,0.0,0.0,0.11796913
736,0.0,0.0,0.117200166
737,0.0,0.0,0.11652238
738,0.0,0.0,0.11744382
739,0.0,0.0,0.119668774
740,0.0,0.0,0.11996292
741,0.0,0.0,0.1198107
742,0.0,0.0,0.11889523
743,0.0,0.0,0.1186584
744,0.0,0.0,0.118127786
745,0.0,0.0,0.1180535
746,0.0,0.0,0.1198902
747,0.0,0.0,0.11853769
748,0.0,0.0,0.11811264
749,0.0,0.0,0.11973699
750,0.0,0.0,0.11997757
751,0.0,0.0,0.120575145
752,0.0,0.0,0.12314536
753,0.0,0.0,0.12341485
754,0.0,0.0,0.12359697
755,0.0,0.0,0.12381598
756,0.0,0.0,0.12457073
757,0.0,0.0,0.12515123
758,0.0,0.0,0.12512623
759,0.0,0.0,0.124037854
760,0.0,0.0,0.12377174
761,0.0,0.0,0.1235401
762,0.0,0.0,0.12335448
763,0.0,0.0,0.1232701
764,0.0,0.0,0.12283914
765,0.0,0.0,0.12303105
766,0.0,0.0,0.12262651
767,0.0,0.0,0.12230934
768,0.0,0.0,0.12217041
769,0.0,0.0,0.123039834
770,0.0,0.0,0.12296867
771,0.0,0.0,0.1229318
772,0.0,0.0,0.12275378
773,0.0,0.0,0.12239619
774,0.0,0.0,0.12268862
775,0.0,0.0,0.12255381
776,0.0,0.0,0.12409077
777,0.0,0.0,0.12352455
778,0.0,0.0,0.12311124
779,0.0,0.0,0.12372748
780,0.0,0.0,0.12480339
781,0.0,0.0,0.12483889
782,0.0,0.0,0.12387006
783,0.0,0.0,0.1245209
784,0.0,0.0,0.12454116
785,0.0,0.0,0.12539254
786,0.0,0.0,0.12561591
787,1.0,1.0,0.12693018
788,1.0,1.0,0.12693359
789,1.0,1.0,0.12734151
790,1.0,1.0,0.12786712
791,1.0,1.0,0.12823907
792,1.0,1.0,0.12932897
793,1.0,1.0,0.1289778
794,1.0,1.0,0.12868635
795,1.0,1.0,0.12865174
796,1.0,1.0,0.12885034
797,1.0,1.0,0.12914817
798,1.0,1.0,0.12900451
799,1.0,1.0,0.12938681
800,1.0,1.0,0.12943448
801,1.0,1.0,0.12938459
802,1.0,1.0,0.12873454
803,1.0,1.0,0.12908563
804,1.0,1.0,0.12927821
805,1.0,1.0,0.12868325
806,1.4,1.4,0.12915295
807,1.4,1.4,0.12853993
808,1.4,1.4,0.12897542
809,1.4,1.4,0.1292004
810,1.4,1.4,0.12945874
811,1.4,1.4,0.12865657
812,1.4,1.4,0.1279002
813,1.4,1.4,0.12751728
814,1.4,1.4,0.13039264
815,1.4,1.4,0.13224879
816,1.4,1.4,0.13336378
817,1.4,1.4,0.13398425
818,1.4,1.4,0.13203858
819,1.4,1.4,0.13214895
820,1.4,1.4,0.13180101
821,1.4,1.4,0.13207915
822,1.4,1.4,0.13200754
823,1.4,1.4,0.13156645
824,1.4,1.4,0.13061918
825,1.4,1.4,0.13036457
826,1.4,1.4,0.13018009
827,1.4,1.4,0.12978129
828,1.4,1.4,0.12921084
829,1.4,1.4,0.13135803
830,1.4,1.4,0.1300652
831,1.4,1.4,0.12962252
832,1.4,1.4,0.1305082
833,1.4,1.4,0.13058895
834,1.4,1.4,0.13033932
835,1.4,1.4,0.130927
836,1.4,1.4,0.13101186
837,1.4,1.4,0.13072862
838,1.4,1.4,0.13006152
839,1.4,1.4,0.13028406
840,1.4,1.4,0.12971924
841,1.4,1.4,0.12944128
842,1.4,1.4,0.1300937
843,1.4,1.4,0.13024932
844,1.4,1.4,0.13011038
845,1.4,1.4,0.1313579
846,1.4285714285714286,1.4285714285714286,0.13236909
847,1.4285714285714286,1.4285714285714286,0.1332728
848,1.4285714285714286,1.4285714285714286,0.13436133
849,1.4285714285714286,1.4285714285714286,0.13509431
850,1.4285714285714286,1.4285714285714286,0.13568912
851,1.4285714285714286,1.4285714285714286,0.13620235
852,1.4285714285714286,1.4285714285714286,0.13644877
853,1.4285714285714286,1.4285714285714286,0.13632813
854,1.4285714285714286,1.4285714285714286,0.13629387
855,1.4285714285714286,1.4285714285714286,0.13630868
856,1.4285714285714286,1.4285714285714286,0.1362216
857,1.4285714285714286,1.4285714285714286,0.13597706
858,1.4285714285714286,1.4285714285714286,0.13655637
859,1.4285714285714286,1.4285714285714286,0.13634092
860,1.375,1.4285714285714286,0.13596103
